sim_time,nodes,services,generated_traffic_B,average_traffic_Bps
30669,20,1000,990,52.00332583390394
30679,20,1000,990,52.018644675510934
30682,20,1000,990,52.04582491363014
30691,20,1000,990,52.0628197191359
30693,20,1000,990,52.09168214250806
30695,20,1000,990,52.120540804691316
30700,20,1000,990,52.1442996742671
30726,20,1000,990,52.13239601640305
30747,20,1000,990,52.128988193970144
30779,20,1000,990,52.10695604145684
30780,20,1000,990,52.13742690058479
30802,20,1000,990,52.13232906954094
30804,20,1000,990,52.161082976236855
30814,20,1000,990,52.17628350749659
30818,20,1000,990,52.20163540787851
30827,20,1000,990,52.218509747948225
30828,20,1000,990,52.24892954456987
30862,20,1000,990,52.22344630937723
30868,20,1000,990,52.24536737073993
30897,20,1000,990,52.22837168657151
30903,20,1000,990,52.25026696437239
30906,20,1000,990,52.277227722772274
30913,20,1000,990,52.29741532688513
30932,20,1000,990,52.2972972972973
30935,20,1000,990,52.32422822046226
30963,20,1000,990,52.30888479798469
30969,20,1000,990,52.33071781458878
31013,20,1000,990,52.28839518911424
31029,20,1000,990,52.293338489799865
31031,20,1000,990,52.32187167671039
31045,20,1000,990,52.330165888226766
31048,20,1000,990,52.35699561968565
31050,20,1000,990,52.38550724637681
31061,20,1000,990,52.39882811242394
31073,20,1000,1980,52.44231326231777
31099,20,1000,990,52.43030322518409
31127,20,1000,990,52.414945224403255
31174,20,1000,990,52.36767819336627
31180,20,1000,1980,52.42110327132777
31213,20,1000,990,52.3973985198475
31223,20,1000,990,52.412324248150405
31227,20,1000,990,52.43731386300317
31244,20,1000,990,52.44046856996543
31265,20,1000,990,52.43691028306413
31267,20,1000,990,52.46521892090703
31292,20,1000,990,52.45494055988751
31296,20,1000,990,52.47986963190184
31310,20,1000,990,52.48802299584797
31328,20,1000,990,52.48946629213483
31336,20,1000,990,52.50765892264488
31347,20,1000,990,52.52081538903244
31355,20,1000,990,52.53898899697018
31361,20,1000,990,52.56050508593476
31379,20,1000,990,52.561904458395745
31393,20,1000,990,52.56999968145765
31406,20,1000,990,52.579761828949884
31432,20,1000,990,52.56776533469076
31433,20,1000,990,52.59758852161741
31468,20,1000,990,52.5705478581416
31469,20,1000,990,52.60033683942928
31476,20,1000,990,52.62009149828441
31492,20,1000,990,52.62479359837419
31493,20,1000,990,52.65455815578065
31497,20,1000,990,52.67930279074198
31518,20,1000,990,52.67561393489434
31521,20,1000,990,52.70200818501951
31532,20,1000,990,52.71501966256501
31541,20,1000,990,52.73136552423829
31557,20,1000,990,52.73600152105713
31564,20,1000,990,52.75567101761501
31585,20,1000,990,52.7519392116511
31614,20,1000,990,52.734864300626306
31619,20,1000,990,52.75783547866789
31721,20,1000,990,52.619400397213205
31733,20,1000,990,52.6306999023099
31783,20,1000,990,52.57905169430199
31852,20,1000,990,52.49623257566244
31907,20,1000,990,52.436769360955275
31914,20,1000,990,52.45628877608573
31947,20,1000,990,52.43309230913701
31954,20,1000,990,52.45258809538712
31965,20,1000,990,52.46550915063351
31979,20,1000,990,52.47349823321555
31989,20,1000,990,52.48804276470037
31992,20,1000,990,52.514066016504124
32002,20,1000,990,52.52859196300231
32012,20,1000,990,52.54310883418718
32038,20,1000,990,52.531368999313315
32040,20,1000,990,52.55898876404494
32052,20,1000,990,52.57019842755522
32061,20,1000,990,52.586319827828206
32106,20,1000,990,52.54344982246309
32112,20,1000,990,52.56446188340807
32113,20,1000,990,52.59365366051132
32124,20,1000,990,52.60646245797535
32171,20,1000,990,52.56038046688011
32182,20,1000,1980,52.60394009073395
32183,20,1000,990,52.63306714725165
32193,20,1000,990,52.647469946882865
32200,20,1000,990,52.666770186335405
32229,20,1000,990,52.650097738061994
32257,20,1000,990,52.63508695786961
32265,20,1000,990,52.65271966527197
32269,20,1000,990,52.67687254020887
32307,20,1000,990,52.64555669050051
32308,20,1000,990,52.67456976600223
32322,20,1000,990,52.68238351587154
32364,20,1000,990,52.64460511679644
32379,20,1000,990,52.650792180116746
32391,20,1000,990,52.66185051403168
32394,20,1000,990,52.68753472865345
32426,20,1000,1980,52.69660149262937
32430,20,1000,990,52.72062904717854
32443,20,1000,990,52.73001880220695
32488,20,1000,990,52.68745382910613
32494,20,1000,990,52.708192281651996
32505,20,1000,990,52.72081218274111
32515,20,1000,1980,52.7654928494541
32539,20,1000,990,52.75699929315591
32544,20,1000,990,52.779314159292035
32548,20,1000,990,52.803244438982425
32579,20,1000,990,52.78338807207096
32625,20,1000,990,52.73931034482759
32631,20,1000,990,52.75995219270019
32633,20,1000,990,52.78705604755922
32649,20,1000,990,52.791509694018195
32664,20,1000,990,52.79757531227039
32677,20,1000,990,52.80686721547266
32686,20,1000,990,52.822615186930186
32690,20,1000,990,52.846436219027225
32708,20,1000,990,52.84762137703314
32715,20,1000,990,52.8665749656121
32751,20,1000,990,52.838691948337456
32782,20,1000,990,52.81892501982795
32788,20,1000,990,52.839453458582405
32807,20,1000,990,52.839028256164845
32823,20,1000,990,52.843432958596104
32842,20,1000,990,52.843005907070214
32852,20,1000,990,52.8570558870084
32857,20,1000,990,52.87914295279545
32859,20,1000,990,52.90605313612709
32861,20,1000,990,52.93296004382094
32866,20,1000,990,52.95502951378324
32878,20,1000,990,52.96581300565728
32881,20,1000,990,52.991089078799305
32887,20,1000,990,53.011524310517835
32890,20,1000,990,53.03678929765886
32899,20,1000,990,53.052372412535334
32904,20,1000,990,53.074398249452955
32919,20,1000,990,53.08028797958626
32922,20,1000,990,53.105522143247676
32942,20,1000,990,53.10333313095744
32970,20,1000,990,53.08826205641492
32972,20,1000,990,53.115067329855634
32997,20,1000,990,53.10482771161015
33021,20,1000,990,53.0962115017716
33059,20,1000,990,53.065125986871955
33107,20,1000,990,53.018092850454586
33115,20,1000,1980,53.065076249433794
33139,20,1000,990,53.05651950873593
33159,20,1000,990,53.05437437799692
33175,20,1000,990,53.0586284853052
33179,20,1000,990,53.08206998402604
33182,20,1000,990,53.10710626243144
33186,20,1000,990,53.13053697342253
33190,20,1000,990,53.15396203675806
33221,20,1000,990,53.13416212636585
33253,20,1000,990,53.112801852464436
33266,20,1000,990,53.1218060482174
33290,20,1000,990,53.1132472213878
33360,20,1000,990,53.031474820143885
33431,20,1000,990,52.94846100924292
33433,20,1000,990,52.974905033948495
33463,20,1000,990,52.95699728057855
33523,20,1000,990,52.89174596545655
33524,20,1000,990,52.91969931989023
33528,20,1000,990,52.94291338582677
33554,20,1000,990,52.93139417059069
33571,20,1000,990,52.93408000953204
33581,20,1000,990,52.94779786188619
33589,20,1000,990,52.96466104974843
33609,20,1000,990,52.96259930375792
33623,20,1000,990,52.96999078012075
33630,20,1000,990,52.98840321141838
33633,20,1000,990,53.01311212202301
33642,20,1000,990,53.02835741037988
33645,20,1000,990,53.05305394560856
33649,20,1000,990,53.076168682576004
33655,20,1000,990,53.09612241865993
33690,20,1000,990,53.07034728406055
33692,20,1000,990,53.09658079069215
33770,20,1000,990,53.00325732899023
33780,20,1000,990,53.01687388987567
33793,20,1000,990,53.025774568697656
33796,20,1000,990,53.050360989466206
33836,20,1000,990,53.01690507152146
33855,20,1000,990,53.01639344262295
33860,20,1000,1980,53.06704075605434
33878,20,1000,990,53.06806777259578
33962,20,1000,990,52.965961957481895
34061,20,1000,990,52.84107924018672
34079,20,1000,990,52.84221954869568
34086,20,1000,1980,52.88945608167576
34115,20,1000,990,52.87351604865895
34118,20,1000,990,52.89788381499502
34124,20,1000,990,52.91759465478842
34129,20,1000,990,52.93884965864807
34130,20,1000,990,52.96630530325227
34139,20,1000,990,52.98134098831249
34211,20,1000,990,52.898775247727336
34225,20,1000,990,52.906062819576334
34243,20,1000,1980,52.93607452618053
34266,20,1000,990,52.92943442479426
34269,20,1000,1980,52.98257900726604
34278,20,1000,990,52.99754944862594
34296,20,1000,990,52.99860041987404
34298,20,1000,990,53.02437459910199
34310,20,1000,990,53.03468376566599
34312,20,1000,990,53.06044532525064
34409,20,1000,990,52.93963788543695
34425,20,1000,990,52.9437908496732
34445,20,1000,1980,52.97053273334301
34447,20,1000,990,52.996197056347434
34453,20,1000,990,53.01570255130177
34462,20,1000,990,53.030584411815916
34463,20,1000,990,53.05777210341526
34503,20,1000,990,53.02495435179549
34517,20,1000,990,53.03212909580786
34529,20,1000,990,53.04237018158649
34550,20,1000,990,53.03878437047757
34554,20,1000,990,53.061295363778434
34589,20,1000,990,53.03622538957472
34590,20,1000,990,53.0633130962706
34591,20,1000,990,53.0903992367957
34595,20,1000,990,53.11287758346582
34654,20,1000,990,53.05101864142667
34669,20,1000,990,53.05662118895844
34675,20,1000,990,53.0759913482336
34677,20,1000,990,53.101479366727226
34698,20,1000,990,53.097873076258
34724,20,1000,990,53.0866259647506
34746,20,1000,990,53.08150578483854
34755,20,1000,990,53.09624514458351
34758,20,1000,990,53.12014500258933
34763,20,1000,990,53.140983229295514
34766,20,1000,990,53.16487372720474
34797,20,1000,990,53.145960858694714
34831,20,1000,1980,53.15092877034825
34867,20,1000,990,53.12444431697594
34870,20,1000,990,53.14826498422713
34874,20,1000,990,53.1705568618455
34890,20,1000,990,53.17454858125537
34944,20,1000,990,53.120707417582416
34949,20,1000,990,53.14143466193596
34999,20,1000,990,53.09380268007657
35019,20,1000,990,53.09175019275251
35095,20,1000,990,53.00498646530845
35156,20,1000,990,52.94117647058823
35158,20,1000,990,52.966323454121394
35171,20,1000,990,52.97489408888004
35177,20,1000,990,52.99400176251528
35206,20,1000,990,52.978469579049026
35237,20,1000,990,52.959956863524134
35239,20,1000,990,52.98504497857488
35241,20,1000,990,53.01013024602026
35249,20,1000,990,53.026185140003975
35251,20,1000,990,53.051260957135966
35289,20,1000,990,53.02218821729151
35294,20,1000,1980,53.07077690258968
35301,20,1000,990,53.088297781932525
35307,20,1000,990,53.107315829722154
35310,20,1000,990,53.13084112149533
35375,20,1000,990,53.06120141342756
35380,20,1000,990,53.08168456755229
35407,20,1000,990,53.06916711384754
35425,20,1000,990,53.07014820042343
35500,20,1000,990,52.985915492957744
35504,20,1000,990,53.00783010365029
35538,20,1000,990,52.98497383082897
35539,20,1000,990,53.01133965502687
35585,20,1000,990,52.97063369397218
35590,20,1000,990,52.99100871031189
35596,20,1000,990,53.00988875154512
35597,20,1000,1980,53.064022249065935
35618,20,1000,990,53.06053119209388
35627,20,1000,990,53.07491509248604
35665,20,1000,990,53.04612365063788
35709,20,1000,990,53.00848525581786
35721,20,1000,990,53.018392542202065
35730,20,1000,990,53.032745591939545
35748,20,1000,990,53.0337361530715
35815,20,1000,990,52.962166689934385
35829,20,1000,1980,52.99673448882191
35834,20,1000,990,53.016967126193
35835,20,1000,990,53.04311427375471
35841,20,1000,990,53.061856533020844
35844,20,1000,990,53.085035152326746
35889,20,1000,990,53.04605868093287
35893,20,1000,990,53.06772908366534
35905,20,1000,990,53.07756579863529
35920,20,1000,990,53.08296213808463
35933,20,1000,990,53.091308824757185
35935,20,1000,990,53.11590371504105
35971,20,1000,990,53.09026715965639
35984,20,1000,990,53.09859937750111
36000,20,1000,990,53.1025
36010,20,1000,990,53.11524576506526
36028,20,1000,990,53.11618740979238
36088,20,1000,990,53.05530924407005
36099,20,1000,990,53.06656694091249
36109,20,1000,990,53.07928771220471
36112,20,1000,990,53.10229286663713
36113,20,1000,990,53.12823636917454
36121,20,1000,990,53.14387752277069
36133,20,1000,990,53.153626878476736
36150,20,1000,1980,53.18340248962656
36151,20,1000,990,53.20931647810572
36164,20,1000,990,53.21756442871364
36171,20,1000,990,53.23463548146305
36199,20,1000,990,53.220807204618914
36250,20,1000,990,53.17324137931035
36257,20,1000,1980,53.217585569683095
36286,20,1000,990,53.20233698947252
36298,20,1000,990,53.21202270097526
36308,20,1000,990,53.224633689545
36354,20,1000,990,53.18451889750784
36382,20,1000,990,53.17079874663295
36405,20,1000,990,53.16440049443758
36409,20,1000,990,53.18575077590705
36426,20,1000,990,53.188107395816175
36465,20,1000,990,53.158371040723985
36478,20,1000,990,53.166566149459946
36509,20,1000,990,53.148538716480864
36515,20,1000,990,53.16691770505272
36535,20,1000,990,53.16491035992883
36536,20,1000,990,53.19055178454128
36638,20,1000,990,53.0694906927234
36658,20,1000,990,53.0675432374925
36694,20,1000,990,53.0424592576443
36696,20,1000,990,53.06654676258993
36700,20,1000,990,53.08773841961853
36713,20,1000,1980,53.122872007190914
36735,20,1000,990,53.11800734993875
36737,20,1000,990,53.14206385932439
36744,20,1000,990,53.15888308295232
36750,20,1000,990,53.177142857142854
36763,20,1000,990,53.185267796425755
36829,20,1000,990,53.11683727497353
36861,20,1000,990,53.09758281110116
36871,20,1000,990,53.11003227468743
36886,20,1000,990,53.11527408772976
36902,20,1000,990,53.11907213701154
36942,20,1000,990,53.08835471820692
36989,20,1000,990,53.047662818675825
36990,20,1000,990,53.07299270072993
36996,20,1000,990,53.09114498864742
37054,20,1000,990,53.03476007988341
37089,20,1000,990,53.0114049987867
37114,20,1000,990,53.00237107291049
37123,20,1000,990,53.016189424346095
37130,20,1000,990,53.03285752760571
37131,20,1000,990,53.05809162155611
37138,20,1000,990,53.074748236307826
37200,20,1000,990,53.012903225806454
37203,20,1000,990,53.035239093621485
37246,20,1000,990,53.000590667454226
37249,20,1000,990,53.02289994362265
37312,20,1000,990,52.95990566037736
37331,20,1000,990,52.95947068120329
37363,20,1000,990,52.94060969408238
37375,20,1000,990,52.95010033444816
37425,20,1000,990,52.90581162324649
37435,20,1000,990,52.91812474956591
37450,20,1000,990,52.92336448598131
37537,20,1000,990,52.8270772837467
37540,20,1000,990,52.84922749067661
37581,20,1000,990,52.817913307256326
37594,20,1000,990,52.825982869606854
37614,20,1000,990,52.82421438825969
37628,20,1000,990,52.83087062825555
37675,20,1000,990,52.79124087591241
37694,20,1000,1980,52.81715922958561
37715,20,1000,990,52.8139997348535
37728,20,1000,990,52.82204198473283
37741,20,1000,990,52.83007869425823
37787,20,1000,990,52.79196549077725
37830,20,1000,990,52.75812846946867
37923,20,1000,990,52.654853255280436
37931,20,1000,990,52.66984788167989
37973,20,1000,990,52.6376636030864
37986,20,1000,990,52.64571157794977
37989,20,1000,990,52.66761430940535
38016,20,1000,990,52.65625
38047,20,1000,990,52.639367098588586
38060,20,1000,990,52.64739884393064
38072,20,1000,990,52.65680815297331
38105,20,1000,990,52.63718672090277
38159,20,1000,990,52.588642260017295
38177,20,1000,990,52.58977918642115
38180,20,1000,990,52.61157674174961
38210,20,1000,990,52.596179010730175
38264,20,1000,990,52.54782563244825
38273,20,1000,990,52.5613356674418
38287,20,1000,990,52.567973463577715
38337,20,1000,990,52.52523671648799
38358,20,1000,990,52.522290004692636
38363,20,1000,990,52.54125068425306
38403,20,1000,990,52.512303726271384
38443,20,1000,990,52.48341700699737
38447,20,1000,990,52.503706401019585
38450,20,1000,990,52.52535760728218
38456,20,1000,990,52.5429061784897
38482,20,1000,990,52.53313237357726
38484,20,1000,990,52.556127221702525
38522,20,1000,990,52.52998286693318
38568,20,1000,990,52.49299937772246
38570,20,1000,990,52.515945035001295
38574,20,1000,990,52.53616425571629
38700,20,1000,990,52.390697674418604
38702,20,1000,990,52.41357035812103
38723,20,1000,990,52.41071197996023
38747,20,1000,990,52.40379900379384
38770,20,1000,990,52.3982460665463
38777,20,1000,990,52.414317765685844
38793,20,1000,990,52.41821978191942
38961,20,1000,990,52.21760221760222
38979,20,1000,990,52.21888709305011
38986,20,1000,990,52.23490483763402
38989,20,1000,990,52.25627741157763
39005,20,1000,990,52.260223048327134
39040,20,1000,990,52.23872950819672
39048,20,1000,990,52.25338045482483
39070,20,1000,990,52.24929613514205
39082,20,1000,990,52.258584514610305
39088,20,1000,990,52.27589029881293
39101,20,1000,990,52.28382905808036
39159,20,1000,990,52.23167088025741
39167,20,1000,990,52.24627875507443
39224,20,1000,990,52.195594533958804
39247,20,1000,990,52.19023110046628
39260,20,1000,990,52.19816607233826
39285,20,1000,990,52.190148911798396
39301,20,1000,990,52.1940917533905
39302,20,1000,990,52.21795328482011
39314,20,1000,990,52.22719641857862
39335,20,1000,990,52.224482013474
39346,20,1000,990,52.23504295226961
39366,20,1000,990,52.23365340649291
39373,20,1000,990,52.2495110862774
39428,20,1000,990,52.20173480775084
39431,20,1000,990,52.22287033045066
39438,20,1000,990,52.238703788224555
39455,20,1000,990,52.241287542770245
39456,20,1000,990,52.26505474452555
39512,20,1000,990,52.216035634743875
39572,20,1000,990,52.16188213888608
39579,20,1000,990,52.17766997650269
39603,20,1000,990,52.17104764790546
39636,20,1000,990,52.15258855585831
39640,20,1000,990,52.17230070635721
39652,20,1000,990,52.18147886613538
39682,20,1000,990,52.166977470893606
39707,20,1000,990,52.15906515224016
39752,20,1000,990,52.124924532099016
39757,20,1000,990,52.14327036748246
39782,20,1000,990,52.13538786385803
39796,20,1000,990,52.14192381143834
39819,20,1000,990,52.13666842462141
39834,20,1000,990,52.14188883868052
39869,20,1000,990,52.120946098472494
39879,20,1000,990,52.132701421800945
39887,20,1000,990,52.147065459924285
39898,20,1000,990,52.157501629154346
39963,20,1000,990,52.097440132122216
39973,20,1000,990,52.109173692242265
39975,20,1000,990,52.131332082551594
39986,20,1000,990,52.14174961236433
39989,20,1000,990,52.16259471354623
39996,20,1000,990,52.17821782178218
40044,20,1000,990,52.14039556487863
40062,20,1000,990,52.14168039538715
40069,20,1000,990,52.15727869425241
40097,20,1000,990,52.145547048407614
40115,20,1000,990,52.14682786987411
40123,20,1000,990,52.16110460334472
40139,20,1000,990,52.164976705946835
40156,20,1000,990,52.16754656838331
40184,20,1000,990,52.155833167429826
40190,20,1000,990,52.17267977108734
40210,20,1000,990,52.17135041034569
40269,20,1000,990,52.11949638679878
40272,20,1000,990,52.14019666269368
40276,20,1000,990,52.15959876849737
40285,20,1000,990,52.172520789375696
40301,20,1000,990,52.17637279471973
40398,20,1000,990,52.07559780187138
40433,20,1000,990,52.055004575470534
40450,20,1000,990,52.05760197775031
40451,20,1000,990,52.0807891028652
40464,20,1000,990,52.088523131672595
40467,20,1000,990,52.10912595448143
40470,20,1000,990,52.1297257227576
40474,20,1000,990,52.14903394771952
40479,20,1000,990,52.16704958126436
40499,20,1000,990,52.16573248722191
40520,20,1000,990,52.163129318854885
40526,20,1000,990,52.17983516754676
40532,20,1000,990,52.196536070265466
40559,20,1000,990,52.18619788456323
40569,20,1000,990,52.197737188493676
40587,20,1000,990,52.19897996895558
40727,20,1000,990,52.04385297222972
40812,20,1000,990,51.95971773007939
40834,20,1000,990,51.9559680658275
40886,20,1000,990,51.914102626816025
40896,20,1000,990,51.925616197183096
40901,20,1000,990,51.94347326471235
40904,20,1000,990,51.96386661451203
40933,20,1000,990,51.95123738792661
40935,20,1000,990,51.972883840234516
40954,20,1000,990,51.97294525565268
40959,20,1000,990,51.99077125906394
40995,20,1000,990,51.96926454445664
41023,20,1000,990,51.95792604148892
41048,20,1000,990,51.95039953225492
41049,20,1000,990,51.97325147993861
41051,20,1000,990,51.99483569218776
41060,20,1000,990,52.00754992693619
41071,20,1000,990,52.01772540235203
41074,20,1000,990,52.038028923406536
41078,20,1000,990,52.057062174399924
41095,20,1000,990,52.0596179583891
41098,20,1000,990,52.07990656479634
41100,20,1000,990,52.1014598540146
41162,20,1000,990,52.04703367183325
41305,20,1000,990,51.89081225033289
41316,20,1000,990,51.90095846645367
41338,20,1000,990,51.897285790313994
41346,20,1000,990,51.91118850674793
41362,20,1000,990,51.915042792901694
41394,20,1000,990,51.89882591679954
41423,20,1000,990,51.88639161818313
41443,20,1000,990,51.88523996814902
41465,20,1000,990,51.88158688050163
41489,20,1000,990,51.875436862782905
41509,20,1000,990,51.87429232214701
41519,20,1000,990,51.88564271779185
41520,20,1000,990,51.908236994219656
41527,20,1000,990,51.92332699207744
41538,20,1000,990,51.933410371226344
41542,20,1000,990,51.952241105387316
41548,20,1000,990,51.96856647732743
41584,20,1000,990,51.94738360908042
41587,20,1000,990,51.967441748623365
41626,20,1000,990,51.94253591505309
41632,20,1000,990,51.95882974634896
41657,20,1000,990,51.95141272775284
41658,20,1000,990,51.97393057756013
41661,20,1000,990,51.993951177360124
41662,20,1000,990,52.01646584417455
41678,20,1000,990,52.020250491866214
41683,20,1000,990,52.037761197610536
41718,20,1000,990,52.01783402847692
41731,20,1000,990,52.025352855191585
41739,20,1000,990,52.03910012218788
41749,20,1000,990,52.05034851134159
41789,20,1000,990,52.024216899184
41800,20,1000,990,52.03421052631579
41829,20,1000,990,52.021803055296566
41831,20,1000,990,52.04298247711028
41862,20,1000,990,52.028092303282214
41911,20,1000,990,51.990885447734485
41938,20,1000,990,51.98101960036244
41993,20,1000,990,51.93651322839521
41995,20,1000,990,51.95761400166686
42022,20,1000,990,51.947789253248295
42026,20,1000,990,51.966401751296814
42033,20,1000,990,51.98130040682321
42044,20,1000,990,51.99124726477024
42061,20,1000,990,51.99377095171299
42088,20,1000,990,51.98393841475005
42108,20,1000,990,51.98275862068966
42126,20,1000,990,51.984047856430706
42127,20,1000,990,52.00631424027346
42134,20,1000,990,52.021170551098876
42137,20,1000,990,52.04096162517502
42138,20,1000,990,52.063220845792394
42154,20,1000,990,52.06694501114959
42181,20,1000,990,52.057087314193595
42190,20,1000,1980,52.09291301256222
42195,20,1000,990,52.11020263064344
42210,20,1000,990,52.11513859275053
42230,20,1000,990,52.113900071039545
42249,20,1000,990,52.113896186892
42262,20,1000,990,52.121290994273814
42267,20,1000,990,52.138547803250766
42308,20,1000,990,52.11142100784721
42328,20,1000,990,52.11018711018711
42339,20,1000,990,52.120031176929075
42353,20,1000,990,52.12617760253111
42360,20,1000,990,52.140934844192635
42381,20,1000,990,52.1384582713952
42444,20,1000,990,52.0843935538592
42470,20,1000,990,52.07581822462915
42476,20,1000,990,52.09176946981825
42478,20,1000,990,52.11262300484957
42503,20,1000,990,52.10526315789474
42511,20,1000,990,52.118745736397635
42534,20,1000,990,52.113838341091835
42541,20,1000,990,52.128534825227426
42591,20,1000,990,52.09058251743326
42605,20,1000,990,52.09670226499237
42613,20,1000,990,52.110154178302395
42624,20,1000,990,52.119932432432435
42653,20,1000,990,52.10770637469815
42673,20,1000,990,52.10648419375249
42687,20,1000,990,52.11258697027198
42707,20,1000,990,52.11136347671342
42721,20,1000,990,52.11745979728939
42751,20,1000,990,52.10404434983977
42753,20,1000,990,52.12476317451407
42771,20,1000,990,52.12597320614435
42779,20,1000,990,52.13936744664438
42841,20,1000,990,52.08701944399057
42850,20,1000,990,52.09918319719954
42889,20,1000,990,52.07489099769172
42897,20,1000,990,52.088257920134275
42923,20,1000,990,52.079770752277334
42970,20,1000,990,52.04584593902723
43009,20,1000,990,52.021669883047736
43020,20,1000,990,52.03138075313807
43032,20,1000,990,52.0398773006135
43039,20,1000,990,52.05441576244801
43067,20,1000,990,52.04356003436506
43082,20,1000,990,52.04841929344042
43105,20,1000,990,52.04361442988053
43120,20,1000,990,52.048469387755105
43128,20,1000,990,52.06176961602671
43129,20,1000,990,52.0835168911869
43159,20,1000,990,52.0702518594036
43164,20,1000,990,52.08715596330275
43205,20,1000,990,52.0606411294989
43217,20,1000,990,52.06909318092417
43230,20,1000,990,52.0763358778626
43265,20,1000,990,52.057090026580376
43275,20,1000,990,52.06793760831889
43282,20,1000,990,52.08238990804492
43317,20,1000,990,52.06316226885519
43336,20,1000,990,52.063180727339855
43381,20,1000,990,52.03199557409926
43393,20,1000,990,52.040421266102825
43399,20,1000,990,52.05603815756123
43403,20,1000,990,52.074050180863075
43438,20,1000,990,52.054882821492704
43441,20,1000,990,52.074077484404135
43519,20,1000,990,52.00349272731451
43529,20,1000,990,52.01428932435847
43539,20,1000,990,52.02508096189623
43547,20,1000,990,52.038257514868995
43573,20,1000,990,52.029926789525625
43579,20,1000,990,52.045480621400216
43590,20,1000,990,52.055058499655885
43603,20,1000,990,52.06224342361764
43613,20,1000,1980,52.095705408937704
43623,20,1000,990,52.10645760264081
43652,20,1000,990,52.09452029689361
43682,20,1000,990,52.08140652900508
43686,20,1000,990,52.09929954676556
43703,20,1000,990,52.10168638308583
43709,20,1000,990,52.117184103960284
43715,20,1000,990,52.13267757062793
43744,20,1000,990,52.12074798829554
43754,20,1000,990,52.13146226630708
43776,20,1000,990,52.127878289473685
43786,20,1000,990,52.13858310875622
43816,20,1000,990,52.12547927697645
43852,20,1000,990,52.10526315789474
43861,20,1000,990,52.11714279200201
43886,20,1000,990,52.110012304607395
43938,20,1000,990,52.07087259319951
43947,20,1000,990,52.08273602293672
43951,20,1000,990,52.10052103478874
43974,20,1000,990,52.09578387228817
44012,20,1000,990,52.073298191402344
44033,20,1000,990,52.070946789907566
44055,20,1000,990,52.06741573033708
44066,20,1000,990,52.076884672990516
44076,20,1000,990,52.0875306289137
44153,20,1000,990,52.019115348900414
44169,20,1000,990,52.02268559396862
44172,20,1000,990,52.04156479217604
44182,20,1000,990,52.05219320085102
44260,20,1000,990,51.982828739267966
44272,20,1000,990,51.99110046982291
44277,20,1000,990,52.00758859001287
44301,20,1000,990,52.0017606826031
44302,20,1000,990,52.0229335018735
44316,20,1000,990,52.02883834281072
44317,20,1000,990,52.05000338470564
44323,20,1000,990,52.06529341425445
44345,20,1000,990,52.061788251212086
44417,20,1000,990,51.999684805367316
44424,20,1000,990,52.013776337115075
44431,20,1000,990,52.027863428687176
44454,20,1000,990,52.023215008773114
44458,20,1000,990,52.04080255522066
44459,20,1000,990,52.06189972783913
44469,20,1000,990,52.072454968629835
44496,20,1000,990,52.06310679611651
44500,20,1000,990,52.08067415730337
44517,20,1000,990,52.083024462564865
44529,20,1000,990,52.091221451189114
44534,20,1000,990,52.10760317959312
44546,20,1000,990,52.11579041889283
44554,20,1000,990,52.12865287067379
44575,20,1000,990,52.12630398205272
44588,20,1000,990,52.13330941060375
44603,20,1000,990,52.13797278209986
44632,20,1000,990,52.1262771105933
44643,20,1000,990,52.13560916605067
44672,20,1000,990,52.123925501432666
44686,20,1000,990,52.129749809783824
44736,20,1000,990,52.09361587982833
44755,20,1000,990,52.09362082448889
44798,20,1000,990,52.06571721951873
44804,20,1000,990,52.08084099633961
44812,20,1000,990,52.09363563331251
44831,20,1000,990,52.0936405612188
44837,20,1000,990,52.10874947030354
44845,20,1000,990,52.12152971345746
44879,20,1000,990,52.10410214131331
44882,20,1000,990,52.12267724254713
44890,20,1000,990,52.13544219202495
44897,20,1000,990,52.14936410005123
44901,20,1000,990,52.16676688715173
44905,20,1000,990,52.18416657387819
44916,20,1000,990,52.193427731765965
44919,20,1000,990,52.21198156682028
44925,20,1000,990,52.22704507512521
44975,20,1000,990,52.19099499722068
44977,20,1000,990,52.21068546145808
44981,20,1000,990,52.22805184411196
44988,20,1000,990,52.24193118164844
44996,20,1000,990,52.25464485732065
45002,20,1000,990,52.269676903248744
45005,20,1000,990,52.28819020108877
45026,20,1000,990,52.28579043219473
45036,20,1000,990,52.29616306954436
45045,20,1000,1980,52.32967032967033
45060,20,1000,990,52.334221038615176
45068,20,1000,990,52.34689802076861
45078,20,1000,990,52.357247437774525
45096,20,1000,990,52.358302288451306
45142,20,1000,990,52.326879624296666
45157,20,1000,990,52.331421485041076
45159,20,1000,990,52.35102637348037
45173,20,1000,990,52.35671750824608
45203,20,1000,990,52.343870982014465
45206,20,1000,990,52.3622970402159
45226,20,1000,1980,52.382921328439394
45239,20,1000,990,52.389752204955904
45271,20,1000,990,52.37458858872126
45272,20,1000,990,52.3952995228839
45285,20,1000,990,52.40211990725406
45286,20,1000,990,52.42282383076447
45296,20,1000,990,52.43310667608619
45308,20,1000,990,52.44107000971131
45313,20,1000,990,52.4571315075144
45318,20,1000,990,52.47318946114127
45324,20,1000,990,52.48808578236696
45342,20,1000,990,52.48908296943232
45357,20,1000,990,52.49355116079106
45374,20,1000,990,52.49570238462556
45390,20,1000,990,52.49900859220092
45391,20,1000,990,52.519662488158446
